STAR Record No.,PI Record No.,Stock Book No.,Knoedler Number,Page Number,Row Number,Consign. No.,Consign. Name,Consign. Auth,Consign. Loc.,Artist Name 1,Art. Authority 1,Nationality 1,Attrib Mod 1,Attrib Mod Auth1,Artist Name 2,Art. Authority 2,Nationality 2,Attrib Mod 2,Attrib Mod Auth2,Title,Description,Subject,Genre,Object Type,Materials,Dimensions,Entry Date-Year,Entry Date-Month,Entry Date-Day,Sale Date-Year,Sale Date-Month,Sale Date-Day,Purch. Amount,Purch. Currency,Purch. Note,KnoedPurch Amt.,KnoedPurch Curr.,KnoedPurch Note,Price Amount,Price Currency,Price Note,KnoedSale Amt.,KnoedSale Curr.,KnoedSale Note,Seller Name 1,Seller Loc 1,Sell Auth Name 1,Sell Auth Loc 1,Sell Auth Mod 1,Seller Name 2,Seller Loc 2,Sell Auth Name 2,Sell Auth Loc 2,Sell Auth Mod 2,Seller Name 3,Seller Loc 3,Sell Auth Name 3,Sell Auth Loc 3,Sell Auth Mod 3,Joint Own 1,Joint Own Auth 1,Joint Own Sh 1,Joint Own 2,Joint Own Auth 2,Joint Own Sh 2,Joint Own 3,Joint Own Auth 3,Joint Own Sh 3,Transaction,Buyer Name 1,Buyer Loc 1,Buy Auth Name 1,Buy Auth Addr 1,Buy Auth Mod 1,Buyer Name 2,Buyer Loc 2,Buy Auth Name 2,Buy Auth Addr 2,Buy Auth Mod 2,Folio,prev own 1,prev own auth1,prev own loc1,prev own 2,prev own auth2,prev own loc2,prev own 3,prev own auth3,prev own loc3,prev own 4,prev own auth4,prev own loc4,prev own 5,prev own auth5,prev own loc5,prev own 6,prev own auth6,prev own loc6,prev own 7,prev own auth7,prev own loc7,prev own 8,prev own auth8,prev own loc8,prev own 9,prev own auth9,prev own loc9,post owner,post own auth,Present Loc Geog,Present Loc Inst,Present Loc Acc,Activity URL,Object URL,Buyer URL,Buyer ULAN ID,Buyer WD Image URL,Buyer WD Entity URL,Artist URL,Artist ULAN ID,Artist WD Image URL,Artist WD Entity URL,Present Loc Note,Working Note,Verbatim Notes,Rosetta Handle,Main Heading,Subheading,Flag
79176,K-35421,10.0,A6687,199.0,29.0,NA,NA,NA,NA,"Jarvis, John Wesley","JARVIS, JOHN WESLEY",American,NA,NA,NA,NA,NA,NA,NA,Portrait of Chief-Justice John Marshall,ON CA 4843,NA,Portrait,Painting,NA,24 1/2 x 29 1/2,1957.0,5.0,24.0,1959.0,1.0,5.0,15000.0,dollars,NA,NA,NA,NA,18600.0,dollars,NA,NA,NA,NA,Guy Richards,340 East 57,"RICHARDS, GUY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Foundation,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,126.1011,,,,,,,,,,,NA,NA,NA,http://hdl.handle.net/10020/2012m54_fl4157345,NA,NA,NA
79201,K-35446,10.0,A6712,201.0,8.0,NA,NA,NA,NA,Eugene Boudin,"BOUDIN, EUGÈNE LOUIS",French,NA,NA,NA,NA,NA,NA,NA,Still Life,NA,NA,Still Life,Painting,NA,NA,1957.0,5.0,0.0,1958.0,1.0,23.0,8250.0,dollars,for numbers A6710-A6712,NA,NA,NA,5000.0,dollars,NA,NA,NA,NA,Jacques Dubourg,NA,Jacques Dubourg Galerie,"Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Springfield Museum of Fine Arts,NA,"Springfield, MA, USA.  Springfield Museums",NA,NA,NA,NA,NA,NA,NA,367.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Springfield, MA, USA",Springfield Museums,58.05,https://data.getty.edu/provenance/bec306ff-37c2-3b6c-9be5-6cac0eb0f1f3,https://data.getty.edu/provenance/0369421f-ef13-3bbf-8af7-954b451c5ab5,https://data.getty.edu/provenance/ff75feaf-3959-398f-8a32-dcc3a4046f1b,http://vocab.getty.edu/ulan/500444128,,,https://data.getty.edu/provenance/e2232e17-7ab4-3f27-b64c-1c290fe59652,http://vocab.getty.edu/ulan/500004513,http://commons.wikimedia.org/wiki/Special:FilePath/Boudin-eugene-c-face-half.jpg,http://www.wikidata.org/entity/Q212600,as Fruit and Flowers,NA,"Approx Cost $2,350",http://hdl.handle.net/10020/2012m54_fl4157347,NA,NA,NA
79208,K-35453,10.0,A6719,201.0,45.0,NA,NA,NA,NA,"Van Gogh, Vincent","GOGH, VINCENT VAN",Dutch,NA,NA,NA,NA,NA,NA,NA,Plums,NA,NA,Still Life,Painting,NA,NA,1957.0,5.0,0.0,1958.0,1.0,9.0,30000.0,dollars,NA,NA,NA,NA,-,NA,NA,NA,NA,NA,Mrs Chas. S. Payson,"Manhasset, L Is","Payson, Joan Whitney","New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Sydney M. Shoenberg,NA,"Shoenberg, Sydney Melville, Sr.","22 Portland Place, Saint Louis, MO, USA",NA,NA,NA,NA,NA,NA,362.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Louis, MO, USA",Saint Louis Art Museum,3.161111111111111,,,,,,,,,,,"as Still life, basket of apples",NA,credit for WCA2181 plus 40000 Return,http://hdl.handle.net/10020/2012m54_fl4157347,NA,NA,NA
79210,K-35455,10.0,A6721,202.0,4.0,NA,NA,NA,NA,"Corot, Jean Baptiste Camille","COROT, JEAN BAPTISTE CAMILLE",French,NA,NA,NA,NA,NA,NA,NA,Marino-Bouquets d'Arbres sur les Rochers,NA,NA,Landscape,Painting,NA,13 5/8 x 18 5/8,1957.0,7.0,8.0,NA,NA,NA,[7500],dollars,"for numbers A6721-A6722, shared",3750.0,dollars,for numbers A6721-A6722,NA,NA,NA,NA,NA,NA,Hirschl & Adler,21 E 67th St.,Hirschl & Adler Galleries,"New York, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hirschl & Adler,Hirschl & Adler Galleries,44928.0,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington, DC, USA",National Gallery of Art,1997.57.8,https://data.getty.edu/provenance/18be9e39-3f50-3261-8945-07500c5bb8b6,https://data.getty.edu/provenance/afdf97a2-1834-3613-8e9b-a98c2f829d43,https://data.getty.edu/provenance/ce3adadd-d76b-3d44-bef9-7442dd46bbe6,http://vocab.getty.edu/ulan/500444368,,,https://data.getty.edu/provenance/c039f590-90fa-3584-9da1-b6957ac2e5e1,http://vocab.getty.edu/ulan/500115390,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste-Camille%20Corot%20c1850.png,http://www.wikidata.org/entity/Q148475,NA,NA,Jt a/c Hirschl & Adler  1/2 share,http://hdl.handle.net/10020/2012m54_fl4157348,1957.0,NA,NA
79213,K-35458,10.0,A6724,202.0,12.0,NA,NA,NA,NA,Delacroix,"DELACROIX, EUGÈNE",French,copy by,copy by,Rubens,"RUBENS, PETER PAUL",Flemish,copy after,copy after,Descent from the Cross,NA,Religious (narrative),History,Painting,NA,21 x 28,1957.0,7.0,0.0,1958.0,1.0,8.0,[12000],dollars,"for numbers A6723-A6724, shared",6000.0,dollars,for numbers A6723-A6724,16000.0,dollars,NA,NA,NA,NA,Walter Hugelshofer,NA,"Hugelshofer, Walter","Zurich, Schweiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinakos,"Pinakos, Inc. (Rudolf Heinemann)",44928.0,NA,NA,NA,NA,NA,NA,Sold,Joslyn Art Museum,NA,"Omaha, NE, USA.  Joslyn Art Museum",NA,NA,NA,NA,NA,NA,NA,360.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Omaha, NE, USA",Joslyn Art Museum,1958.3,,,,,,,,,,,"titled The Entombment, after Rubens Emtombment",NA,Jt Pinakos  1/2 share,http://hdl.handle.net/10020/2012m54_fl4157348,1957.0,NA,NA
79217,K-35462,10.0,A6728,202.0,30.0,NA,NA,NA,NA,"Van Gogh, Vincent","GOGH, VINCENT VAN",Dutch,NA,NA,NA,NA,NA,NA,NA,Factories at Clichy,#47 Weinberg Sale @278 3/4 $86415.25,NA,Landscape,Painting,P [panel],28 3/4 x 21 1/4,1957.0,7.0,0.0,1958.0,12.0,31.0,86415.0,dollars,NA,NA,NA,NA,47500.0,dollars,in even exchange for CA4459,NA,NA,NA,Sotheby's,London,Sotheby's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,City Art Museum,St Louis,"Saint Louis, MO, USA.  Saint Louis Art Museum",NA,NA,NA,NA,NA,NA,NA,57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saint Louis, MO, USA",Saint Louis Art Museum,25.48472222222222,,,,,,,,,,,NA,NA,[A6728 valued £31000-],http://hdl.handle.net/10020/2012m54_fl4157348,1957.0,NA,NA
79225,K-35470,10.0,A6736,202.0,52.0,NA,NA,NA,NA,Henry Moore,"MOORE, HENRY",British,NA,NA,NA,NA,NA,NA,NA,Standing Figure 1950,Cast #1,NA,Genre,Sculpture,Bronze,10 high,1957.0,7.0,1.0,1958.0,2.0,26.0,3100.0,dollars,for numbers A6730-A6737,NA,NA,NA,850.0,dollars,NA,NA,NA,NA,Henry Moore,"Much Hadham, England","Moore, Henry","Perry Green, Much Hadham, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,White Art Museum,NA,"Ithaca, NY, USA.  Herbert F. Johnson Museum of Art","Cornell Univ., Ithaca, NY, USA",NA,NA,NA,NA,NA,NA,381.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ithaca, NY, USA",Herbert F. Johnson Museum of Art,58.138,https://data.getty.edu/provenance/bd9d9bc3-246c-3dad-b5e9-221fc5acf9e8,https://data.getty.edu/provenance/e6d855d6-2e1d-33a9-a71f-01642e649b16,https://data.getty.edu/provenance/f1504935-eef1-362a-82e6-b9e376575fd3,http://vocab.getty.edu/ulan/500448972,,,https://data.getty.edu/provenance/03dae94a-c953-3a26-8562-d675c64e6567,http://vocab.getty.edu/ulan/500026809,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Moore%20by%20Henry%20Moore.jpg,http://www.wikidata.org/entity/Q466588,NA,White Art Museum was predecessor to Johnson Museum,Total £110 [for numbers A6730-A6737] [A6736 £300-],http://hdl.handle.net/10020/2012m54_fl4157348,1957.0,NA,NA
79282,K-35527,10.0,A6793,207.0,11.0,NA,NA,NA,NA,"Morisot, Berthe","MORISOT, BERTHE",French,NA,NA,NA,NA,NA,NA,NA,Patineuses,NA,NA,Genre,Pastel,NA,24 x 18 1/4,1957.0,10.0,0.0,1958.0,2.0,13.0,6000.0,dollars,"for numbers A6793-A6794, shared",NA,NA,NA,2000.0,dollars,NA,NA,NA,NA,J.C. Abreu,"20bis rue Daru, Paris","Abreu, J.C.","Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,"Gilbert N. Denman, Jr.",NA,"Denman, Gilbert M., Jr.","215 W. Commerce St., San Antonio, TX, USA",NA,NA,NA,NA,NA,NA,377.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Antonio, TX, USA",San Antonio Museum of Art,2005.1.176,https://data.getty.edu/provenance/52a59b37-718a-332d-8d69-3014117745e6,https://data.getty.edu/provenance/576f7e12-369c-3007-b3c8-6f322425af15,https://data.getty.edu/provenance/b4b919b9-098a-3bd5-816b-290047b51756,http://vocab.getty.edu/ulan/500444717,,,https://data.getty.edu/provenance/36a02628-8ee0-3331-8bdf-62c57167a512,http://vocab.getty.edu/ulan/500029669,http://commons.wikimedia.org/wiki/Special:FilePath/Morisot%20berthe%20photo.jpg,http://www.wikidata.org/entity/Q105320,NA,NA,[A6793 valued $1000-],http://hdl.handle.net/10020/2012m54_fl4157353,NA,NA,NA
79288,K-35533,10.0,A6799,207.0,33.0,NA,NA,NA,NA,"Lautrec, Henri de Toulouse","TOULOUSE-LAUTREC, HENRI MARIE RAYMOND DE",French,NA,NA,NA,NA,NA,NA,NA,Tambourin,NA,NA,Genre,Painting,NA,NA,1957.0,10.0,0.0,1958.0,2.0,1.0,6135.0,dollars,NA,NA,NA,NA,9500.0,dollars,NA,NA,NA,NA,Mme Dortu,NA,"DORTU, MADELEINE GRILLAERT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Mrs Charles S. Payson,NA,"Payson, Joan Whitney","no street address, Manhasset, NY, USA",NA,NA,NA,NA,NA,NA,374.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chicago, IL, USA",The Art Institute of Chicago,2010.413,https://data.getty.edu/provenance/97b79fdf-9ba4-3f0e-9d07-9d53142cb5e1,https://data.getty.edu/provenance/733a6e02-2100-36e6-9e80-e93924d7fd38,https://data.getty.edu/provenance/e155678d-484b-3e54-b678-3491aa943135,http://vocab.getty.edu/ulan/500444067,http://commons.wikimedia.org/wiki/Special:FilePath/Miss%20Joan%20Whitney%20-%20Vogue%201922.jpg,http://www.wikidata.org/entity/Q518668,https://data.getty.edu/provenance/acb1769a-7081-3f72-ab2a-1903854697ec,http://vocab.getty.edu/ulan/500029114,http://commons.wikimedia.org/wiki/Special:FilePath/Photolautrec.jpg,http://www.wikidata.org/entity/Q82445,NA,NA,"[purchase price] Fcs 2700,000 $6136.36",http://hdl.handle.net/10020/2012m54_fl4157353,NA,NA,NA
79295,K-35540,10.0,A6806,208.0,14.0,NA,NA,NA,NA,"Peale, James","PEALE, JAMES",American,NA,NA,NA,NA,NA,NA,NA,The Generals at Yorktown,ON CA5225,NA,History,Painting,NA,29 1/2 x 20 1/4,1957.0,10.0,28.0,1958.0,1.0,0.0,NA,NA,NA,NA,NA,NA,12000.0,dollars,for numbers A6806 & A6807,NA,NA,NA,Russell Eaton,"225 College, Urbana, Ohio","EATON, RUSSELL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Colonial Williamsburg,NA,"Williamsburg, VA, USA.  Colonial Williamsburg","no street address, Williamsburg, VA, USA",NA,NA,NA,NA,NA,NA,369.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Williamsburg, VA, USA",Colonial Williamsburg,"1958-1,A&B",,,,,,,,,,,as attributed to Peale,NA,[sale dates] Jan 1958 (10/28/57)  London List 10/29/57 JD<br><br> Click <a href=http://archives.getty.edu:30008/getty_images/< >digitalresources/goupil/jpgs/gri_2012_m_54< >_b10_244.jpg>here</a> to see recto of insert.,http://hdl.handle.net/10020/2012m54_fl4157354,NA,NA,NA
79296,K-35541,10.0,A6807,208.0,15.0,NA,NA,NA,NA,"Peale, James","PEALE, JAMES",American,NA,NA,NA,NA,NA,NA,NA,Attack on Fort Moultrie,ON CA5226,NA,History,Painting,NA,NA,1957.0,10.0,28.0,1958.0,1.0,0.0,NA,NA,NA,NA,NA,NA,12000.0,dollars,for numbers A6806 & A6807,NA,NA,NA,Russell Eaton,"225 College, Urbana, Ohio","EATON, RUSSELL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Colonial Williamsburg,NA,"Williamsburg, VA, USA.  Colonial Williamsburg","no street address, Williamsburg, VA, USA",NA,NA,NA,NA,NA,NA,369.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Williamsburg, VA, USA",Colonial Williamsburg,"1958-2,A&B",,,,,,,,,,,NA,NA,[sale dates] Jan 1958 (10/28/57)  London List 10/29/57 JD<br><br> Click <a href=http://archives.getty.edu:30008/getty_images/< >digitalresources/goupil/jpgs/gri_2012_m_54< >_b10_244.jpg>here</a> to see recto of insert.,http://hdl.handle.net/10020/2012m54_fl4157354,NA,NA,NA
79321,K-35566,10.0,A7008,221.0,22.0,NA,NA,NA,NA,"Daddi, Bernardo","DADDI, BERNARDO",Italian,NA,NA,NA,NA,NA,NA,NA,"The Madonna and Child enthroned with Four Saints-St John the Baptist, St Nicholas, St Francis, and St Bernard",NA,Religious (figures),History,Painting,Panel,11 3/4 x 20,1958.0,6.0,0.0,NA,NA,NA,15000.0,dollars,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thomas Agnew & Sons,London,Agnew's,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pasadena, CA, USA",Norton Simon Museum,F.1970.06.2.P,https://data.getty.edu/provenance/68042c4f-24f6-37d8-9aeb-a2f0c1d921b0,https://data.getty.edu/provenance/6ca46168-8176-3937-ba78-cf1316d1cab4,https://data.getty.edu/provenance/c8fa2f06-486a-3949-a797-62ddaf1594cf,http://vocab.getty.edu/ulan/500326044,http://commons.wikimedia.org/wiki/Special:FilePath/Norton%20Simon%20in%201971.jpg,http://www.wikidata.org/entity/Q327240,https://data.getty.edu/provenance/35a11c83-fd3b-31a6-ada9-71558f53625e,http://vocab.getty.edu/ulan/500004953,,,NA,NA,London,http://hdl.handle.net/10020/2012m54_fl4157368,1958.0,NA,NA
79465,K-35710,10.0,A7153,231.0,11.0,NA,NA,NA,NA,"Bonheur, Rosa","BONHEUR, ROSA",French,NA,NA,NA,NA,NA,NA,NA,Indian Encampment,ON CA 5084,NA,Genre,Painting,NA,18 1/4 x 14,1958.0,12.0,8.0,1959.0,1.0,5.0,600.0,dollars,NA,NA,NA,NA,1395.0,dollars,NA,NA,NA,NA,Clifford Lewis Jr.,"550 Kirk Lane, Media, Pa","Lewis, Clifford Jr.","Media, PA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Foundation,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,176.1229,,,,,,,,,,,NA,NA,HAB,http://hdl.handle.net/10020/2012m54_fl4157378,NA,NA,NA
79514,K-35759,10.0,A6853,211.0,23.0,NA,NA,NA,NA,"Remington, Frederic","REMINGTON, FREDERIC",American,NA,NA,NA,NA,NA,NA,NA,Bronco Buster (Large),ON CA4434,NA,Genre,Sculpture,Bronze,NA,1957.0,12.0,10.0,1959.0,1.0,5.0,3000.0,dollars,NA,NA,NA,NA,3700.0,dollars,NA,NA,NA,NA,"Caroll Club, Inc.",120 Madison Ave,"CARROLL CLUB, INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sold,Thomas Gilcrease Foundation,NA,"Gilcrease, Thomas","Tulsa, OK, USA",NA,NA,NA,NA,NA,NA,65.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tulsa, OK, USA",Gilcrease Museum,827.33,,,,,,,,,,,NA,NA,WFD 51159,http://hdl.handle.net/10020/2012m54_fl4157358,NA,NA,NA
79603,K-35848,10.0,A6941,217.0,12.0,NA,NA,NA,NA,Hajdu,"HAJDU, ETIENNE",French,NA,NA,NA,NA,NA,NA,NA,Femme au Chignon,NA,NA,Genre,Sculpture,NA,NA,1958.0,3.0,26.0,1958.0,4.0,29.0,[2000],dollars,shared,1000.0,dollars,shared,4500.0,dollars,NA,NA,NA,NA,Hajdu,Paris France,"Hajdu, Etienne","Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theodore Schempp,"Schempp, (Theodore), & Co.",44928.0,NA,NA,NA,NA,NA,NA,Sold,Joseph Cantor,NA,"Cantor, Joseph","Indianapolis, IN, USA",NA,NA,NA,NA,NA,NA,14.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indianapolis, IN, USA",Indianapolis Museum of Art,1987.93,,,,,,,,,,,NA,NA,Jt Theodore Schempp  [purchase price for lot A6933-A6945] our 1/2 share 11765  [purchase price] Full fcs 810.000 [A6941 valued $1500]  [sale dates] June (4/28) 1958,http://hdl.handle.net/10020/2012m54_fl4157364,1958.0,NA,NA
79605,K-35850,10.0,A6943,217.0,14.0,NA,NA,NA,NA,Hajdu,"HAJDU, ETIENNE",French,NA,NA,NA,NA,NA,NA,NA,Tete blanche,NA,NA,Genre,Sculpture,NA,NA,1958.0,3.0,26.0,1958.0,5.0,20.0,[2000],dollars,shared,1000.0,dollars,shared,3000.0,dollars,NA,NA,NA,NA,Hajdu,Paris France,"Hajdu, Etienne","Paris, France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Theodore Schempp,"Schempp, (Theodore), & Co.",44928.0,NA,NA,NA,NA,NA,NA,Sold,Museum of Modern Art,NA,"New York, NY, USA.  The Museum of Modern Art","New York, NY, USA",NA,NA,NA,NA,NA,NA,48.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York, NY, USA",The Museum of Modern Art,122.1958,https://data.getty.edu/provenance/b2ab2c22-74a6-38c6-beb8-6cc1fbc0212d,https://data.getty.edu/provenance/d9f7fa54-dbe6-38f5-aaa1-658f1e43e45a,https://data.getty.edu/provenance/5d524987-48d8-3fba-ba03-63051dba6102,http://vocab.getty.edu/ulan/500303609,,,https://data.getty.edu/provenance/3e36354d-6592-3feb-a5fa-8819cdec1777,http://vocab.getty.edu/ulan/500083324,http://commons.wikimedia.org/wiki/Special:FilePath/Etienne%20Hajdu%20exposition%20%C3%A0%20la%20mediatheque%20Louis%20Aragon%20de%20Bagneux%20Photo%20Olivier%20Dumay.jpg,http://www.wikidata.org/entity/Q289711,NA,NA,Jt Theodore Schempp  [purchase price for lot A6933-A6945] our 1/2 share 11765  [purchase price] Full fcs 950.000 [A6943 valued $1000]  [sale dates] Nov 1958 (5/20),http://hdl.handle.net/10020/2012m54_fl4157364,1958.0,NA,NA
79627,K-35872,10.0,A6965,218.0,20.0,NA,NA,NA,NA,"Terbrugghen, Hendrick","BRUGGHEN, HENDRICK TER",Dutch,NA,NA,NA,NA,NA,NA,NA,Boy Singing,NA,NA,Genre,Painting,NA,NA,1958.0,4.0,0.0,1958.0,10.0,15.0,19735.0,dollars,NA,9868.0,dollars,NA,25000.0,dollars,NA,NA,NA,NA,Leggatt Bros,London,Leggatt Bros & Leggatt Galleries,"London, England, UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sir Robert Abdy,"Abdy, Robert Henry Edward, Sir, 5th Bart.",44928.0,NA,NA,NA,NA,NA,NA,Sold,"Museum of Fine Arts, Boston",NA,"Boston, MA, USA.  Museum of Fine Arts Boston","Boston, MA, USA",NA,NA,NA,NA,NA,NA,34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boston, MA, USA",Museum of Fine Arts Boston,58.975,https://data.getty.edu/provenance/fac5cb8a-23cd-3e1a-b61d-42c2072e1c02,https://data.getty.edu/provenance/11b2b732-fb93-3f4b-819d-1c5cd07b490d,https://data.getty.edu/provenance/f85814d7-318b-3b45-85fe-837968964c09,http://vocab.getty.edu/ulan/500305147,http://commons.wikimedia.org/wiki/Special:FilePath/MFABoston1.jpg,http://www.wikidata.org/entity/Q49133,https://data.getty.edu/provenance/a506b84b-5b57-32cb-9f17-39516e4431fb,http://vocab.getty.edu/ulan/500029568,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20Hoet%20%28I%29%20-%20Portrait%20of%20Hendrick%20ter%20Brugghen.jpg,http://www.wikidata.org/entity/Q437233,NA,NA,Jt a/c Sir Robert Abdy  £7000- [purchase price] full P377 19735- sold 1/2 share 9867 out 1/2 share 9868-,http://hdl.handle.net/10020/2012m54_fl4157365,1958.0,NA,NA
